,course_title,course_link
4912,Rigid Body Dynamics (Korea Advanced Institute of Science and Technology(KAIST)),https://www.coursera.org/learn/rigid-body-dynamics
4913,Risk governance: Engage the board (Macquarie University),https://www.coursera.org/learn/risk-governance-engage-the-board
4914,"Risk in Modern Society (Universiteit Leiden, LDE Centre for Safety and Security)",https://www.coursera.org/learn/risk-in-modern-society
4915,Road to the CISO – Culminating Project Course (University System of Georgia),https://www.coursera.org/learn/road-to-ciso
4916,"Roadmap to Success in Digital Manufacturing & Design (University at Buffalo, The State University of New York)",https://www.coursera.org/learn/roadmap-success-digital-manufacturing-design
4917,Robotics: Aerial Robotics (University of Pennsylvania),https://www.coursera.org/learn/robotics-flight
4918,Robotics: Capstone (University of Pennsylvania),https://www.coursera.org/learn/robotics-capstone
4919,Robotics: Computational Motion Planning (University of Pennsylvania),https://www.coursera.org/learn/robotics-motion-planning
4920,Robotics: Estimation and Learning (University of Pennsylvania),https://www.coursera.org/learn/robotics-learning
4921,Robotics: Mobility (University of Pennsylvania),https://www.coursera.org/learn/robotics-mobility
4922,Robotics: Perception (University of Pennsylvania),https://www.coursera.org/learn/robotics-perception
4923,Robótica (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/robotica-inicial
4924,Roman Architecture (Yale University),https://www.coursera.org/learn/roman-architecture
4925,Roman Art and Archaeology (University of Arizona),https://www.coursera.org/learn/roman-art-archaeology
4926,Routing Protocols Fundamentals using Cisco Packet Tracer (Coursera Project Network),https://www.coursera.org/learn/routing-protocols-fundamentals
4927,Run a Sparkline Trend Analysis in Google Sheets (Coursera Project Network),https://www.coursera.org/learn/run-a-sparkline-trend-analysis-in-google-sheets
4928,Running a Morning Meeting with Google Slides (Coursera Project Network),https://www.coursera.org/learn/meeting-google-slides
4929,Russia and Nuclear Arms Control (Saint Petersburg State University),https://www.coursera.org/learn/russia-and-nuclear-arms-control
4930,"Russian History: from Lenin to Putin (University of California, Santa Cruz)",https://www.coursera.org/learn/russian-history-lenin-putin
4931,Russian company law. Capital & Financing of legal entities (Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России)),https://www.coursera.org/learn/capital-financing-of-legal-entities
4932,Russian company law. Company management (Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России)),https://www.coursera.org/learn/company-management
4933,Russian company law. Formation of legal entities. (Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России)),https://www.coursera.org/learn/formation-of-legal-entities
4934,Russian for beginners 1. Русский язык: A1 (Saint Petersburg State University),https://www.coursera.org/learn/russian-a1-part1
4935,Russian for beginners 2. Русский язык A1 (Saint Petersburg State University),https://www.coursera.org/learn/russian-a1-part2
4936,Russian for beginners 3. Русский язык: A1 (Saint Petersburg State University),https://www.coursera.org/learn/russian-a1-part3
4937,Rédaction de contrats (University of Geneva),https://www.coursera.org/learn/contrats
4938,Réseaux neuronaux convolutifs (DeepLearning.AI),https://www.coursera.org/learn/convolutional-neural-networks-fr
4939,Réseaux neuronaux et Deep Learning (DeepLearning.AI),https://www.coursera.org/learn/neural-networks-deep-learning-fr
4940,Réussir le Changement (ESSEC Business School),https://www.coursera.org/learn/reussir-le-changement
4941,Réussir une négociation : Stratégies et compétences clés (University of Michigan),https://www.coursera.org/learn/negotiation-skills-fr
4942,SARS-CoV-2 Protein Modeling and Drug Docking (Coursera Project Network),https://www.coursera.org/learn/sars-cov-2-protein-modeling-and-drug-docking
4943,SARS-CoV-2 and acute respiratory viral infections (Saint Petersburg State University),https://www.coursera.org/learn/sars-cov2-and-acute-respiratory-viral-infections
4944,SAS Macro Language (SAS),https://www.coursera.org/learn/sas-macro-language
4945,SEL Capstone (University of Colorado Boulder),https://www.coursera.org/learn/sel-capstone
4946,SEL for Students: A Path to Social Emotional Well-Being (University of Colorado Boulder),https://www.coursera.org/learn/sel-for-students
4947,"SMM-кампания: цели, стратегия, алгоритмы и маркетинговый потенциал (National Research Tomsk State University)",https://www.coursera.org/learn/tsu-smm-campaniya
4948,SQL CASE Statements (Coursera Project Network),https://www.coursera.org/learn/sql-case-statements
4949,SQL Date Time Functions (Coursera Project Network),https://www.coursera.org/learn/sql-date-time-functions
4950,SQL Functions (Coursera Project Network),https://www.coursera.org/learn/sql-functions
4951,SQL Joins (Coursera Project Network),https://www.coursera.org/learn/sql-joins
4952,SQL Server数据库技术 (Xi'an Jiaotong University),https://www.coursera.org/learn/sql-server-shujuku-jishu
4953,"SQL for Data Science (University of California, Davis)",https://www.coursera.org/learn/sql-for-data-science
4954,"SQL for Data Science Capstone Project (University of California, Davis)",https://www.coursera.org/learn/sql-data-science-capstone
4955,SQL تحسين أداء وضبط أوامر (Coursera Project Network),https://www.coursera.org/learn/optimization-of-sql-query-performance
4956,SRS Documents: Requirements and Diagrammatic Notations (University of Colorado System),https://www.coursera.org/learn/srs-documents-requirements
4957,"Safety in the Utility Industry (University at Buffalo, The State University of New York)",https://www.coursera.org/learn/safety-utility-industry
4958,Sales & Marketing Alignment (Fundação Instituto de Administração),https://www.coursera.org/learn/sales-marketing-alignment
4959,Sales Analysis Using Power BI (Coursera Project Network),https://www.coursera.org/learn/sales-analysis-using-power-bi
4960,Sales Force Management (West Virginia University),https://www.coursera.org/learn/sales-force-management
4961,Sales Management (Peter the Great St. Petersburg Polytechnic University),https://www.coursera.org/learn/sales-management
4962,Sales Operations: Final Project (West Virginia University),https://www.coursera.org/learn/sales-operations-final-project
4963,Sales Pitch and Closing (Northwestern University),https://www.coursera.org/learn/sales-pitch-closing
4964,Sales Training: Building Your Sales Career (HubSpot Academy),https://www.coursera.org/learn/build-sales-career
4965,Sales Training: Inbound Business Strategy (HubSpot Academy),https://www.coursera.org/learn/inbound-business-strategy
4966,Sales Training: Sales Team Management (HubSpot Academy),https://www.coursera.org/learn/sales-team-management
4967,Sales Training: Techniques for a Human-Centric Sales Process (HubSpot Academy),https://www.coursera.org/learn/sales-process-techniques-training
4968,"Salesforce Basics (University of California, Irvine)",https://www.coursera.org/learn/salesforce-basics
4969,"Salesforce Capstone: Organization Integration (University of California, Irvine)",https://www.coursera.org/learn/salesforce-capstone-organization-integration
4970,"Salesforce Integration (University of California, Irvine)",https://www.coursera.org/learn/salesforce-integration
4971,"Salesforce Reporting (University of California, Irvine)",https://www.coursera.org/learn/salesforce-reporting
4972,"Sample-based Learning Methods (University of Alberta, Alberta Machine Intelligence Institute)",https://www.coursera.org/learn/sample-based-learning-methods
4973,"Sampling People, Networks and Records (University of Michigan)",https://www.coursera.org/learn/sampling-methods
4974,Satellite Imagery Analysis in Python (Coursera Project Network),https://www.coursera.org/learn/satellite-imagery-analysis-python
4975,Save and Load Files with C# in Unity (Coursera Project Network),https://www.coursera.org/learn/save-load-files-c-sharp-unity
4976,"Save, Load and Export Models with Keras (Coursera Project Network)",https://www.coursera.org/learn/save-load-export-keras-models
4977,Saúde Baseada em Evidências (Universidade Estadual de Campinas),https://www.coursera.org/learn/sbe
4978,Scalable Machine Learning on Big Data using Apache Spark (IBM),https://www.coursera.org/learn/machine-learning-big-data-apache-spark
4979,Scaling Operations: Linking Strategy and Execution (Northwestern University),https://www.coursera.org/learn/operations-strategy
4980,Scandinavian Film and Television (University of Copenhagen),https://www.coursera.org/learn/scandinavian-movies-tv
4981,Scatter Plot for Data Scientists & Big Data Analysts-Visuals (Coursera Project Network),https://www.coursera.org/learn/scatter-plot-data-scientists-big-data-analysts-visuals
4982,Schedule Cron Job on Google App Engine (Coursera Project Network),https://www.coursera.org/learn/schedule-cron-job-app-engine
4983,Schedule emails in Google Sheets with Google script and HTML (Coursera Project Network),https://www.coursera.org/learn/timing-mails-from-html-tables-google-sheets-by-google-script
4984,Scheduling Made Easy with Google and Calendly (Coursera Project Network),https://www.coursera.org/learn/scheduling-made-easy-google-calendly
4985,Scheduling Selenium TestNG tests via Jenkins CI/CD tool (Coursera Project Network),https://www.coursera.org/learn/scheduling-selenium-testng-tests-via-ci-cd-tools-jenkins
4986,Schizophrenia (Wesleyan University),https://www.coursera.org/learn/schizophrenia
4987,Scholarly Communication (Moscow Institute of Physics and Technology),https://www.coursera.org/learn/scholarly-communication
4988,School Registry using Object Oriented Programming in Java (Coursera Project Network),https://www.coursera.org/learn/school-registry-using-object-oriented-programming-in-java
4989,Science & Religion 101 (University of Alberta),https://www.coursera.org/learn/science-and-religion-101
4990,Science Literacy (University of Alberta),https://www.coursera.org/learn/science-literacy
4991,"Science Matters: Let's Talk About COVID-19 (Imperial College London, Abdul Latif Jameel Institute for Disease and Emergency Analytics (J-IDEA))",https://www.coursera.org/learn/covid-19
4992,Science Research Foundations (Moscow Institute of Physics and Technology),https://www.coursera.org/learn/science-research-foundations
4993,Science and Technology in the Silla Cultural Heritage (Pohang University of Science and Technology),https://www.coursera.org/learn/silla-science-technology
4994,Science of Exercise (University of Colorado Boulder),https://www.coursera.org/learn/science-exercise
4995,Science of Training Young Athletes Part 2 (University of Florida),https://www.coursera.org/learn/science-of-training-young-athletes-part-2
4996,Screening Stocks for Investment (Coursera Project Network),https://www.coursera.org/learn/screening-stocks-investment
4997,Script Writing: Write a Pilot Episode for a TV or Web Series (Project-Centered Course) (Michigan State University),https://www.coursera.org/learn/script-writing
4998,Scrum Team Building Using Games and Interactive Tools (Coursera Project Network),https://www.coursera.org/learn/scrum-team-building-using-games-interactive-tools
4999,Search Advertising (University of Colorado Boulder),https://www.coursera.org/learn/search-advertising
5000,Search Engine Optimization (SEO) with Squarespace (Coursera Project Network),https://www.coursera.org/learn/search-engine-optimization-with-squarespace
5001,"Search Engine Optimization Fundamentals (University of California, Davis)",https://www.coursera.org/learn/seo-fundamentals
5002,Search a String Variable with JavaScript Methods (Coursera Project Network),https://www.coursera.org/learn/search-string-variable-javascript-methods
5003,Searching for the Grand Paris (Sciences Po),https://www.coursera.org/learn/grand-paris-metropolis
5004,Secure Networked System with Firewall and IDS (University of Colorado System),https://www.coursera.org/learn/secure-networked-system-with-firewall-ids
5005,Securing Azure SQL Database (Coursera Project Network),https://www.coursera.org/learn/securing-azure-sql-database
5006,Securing Cisco Switches with Port Security (Coursera Project Network),https://www.coursera.org/learn/securing-cisco-switches-port-security
5007,Securing Digital Democracy (University of Michigan),https://www.coursera.org/learn/digital-democracy
5008,Securing Investment Returns in the Long Run (University of Geneva),https://www.coursera.org/learn/investment-returns-long-run
5009,Securing and Integrating Components of your Application (Google Cloud),https://www.coursera.org/learn/securing-integrating-components-app
5010,Securing and Integrating Components of your Application 日本語版 (Google Cloud),https://www.coursera.org/learn/securing-integrating-components-app-jp
5011,Security & Safety Challenges in a Globalized World (Universiteit Leiden),https://www.coursera.org/learn/security-safety-globalized-world
5012,Security Awareness Training ((ISC)²),https://www.coursera.org/learn/security-awareness-training
5013,Security Best Practices in Google Cloud (Google Cloud),https://www.coursera.org/learn/security-best-practices-in-google-cloud
5014,"Security Governance & Compliance (University of California, Irvine)",https://www.coursera.org/learn/security-governance-compliance
5015,Security Operations and Administration ((ISC)²),https://www.coursera.org/learn/security-operations-administration-sscp
5016,Security and Privacy for Big Data - Part 1 (EIT Digital ),https://www.coursera.org/learn/security-privacy-big-data
5017,Security and Privacy for Big Data - Part 2 (EIT Digital ),https://www.coursera.org/learn/security-privacy-big-data-protection
5018,Security and Privacy in TOR Network (University of Colorado System),https://www.coursera.org/learn/security-and-privacy-in-tor-network
5019,Seeing Through Photographs (The Museum of Modern Art),https://www.coursera.org/learn/photography
5020,Seeking Investment Alpha (Coursera Project Network),https://www.coursera.org/learn/seeking-investment-alpha
5021,Seguimiento de casos y contactos COVID-19 (Universidad de Chile),https://www.coursera.org/learn/seguimiento-de-casos-y-contactos-covid-19
5022,Segurança de TI: Defesa Contra as Artes Obscuras do Mundo Digital (Cresça com o Google),https://www.coursera.org/learn/seguranca-de-it
5023,Seguridad agroalimentaria (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/seguridad-alimentaria
5024,Seguridad hídrica (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/seguridad-hidrica
5025,Seguridad informática: defensa contra las artes oscuras digitales (Crece con Google),https://www.coursera.org/learn/seguridad-informatica
5026,Seismic tomography: look inside the Earth (Novosibirsk State University ),https://www.coursera.org/learn/seismic-tomography
5027,Selenium Grid - Running Selenium tests in parallel (Coursera Project Network),https://www.coursera.org/learn/selenium-grid-running-selenium-tests-in-parallel
5028,Selenium Test Execution On Docker Containers (Coursera Project Network),https://www.coursera.org/learn/selenium-test-execution-on-docker-containers
5029,Self Awareness and the Effective Leader (Rice University),https://www.coursera.org/learn/self-awareness
5030,Selling to Chinese Consumers (The Chinese University of Hong Kong),https://www.coursera.org/learn/selling-to-chinese-consumers
5031,Semantic Segmentation with Amazon Sagemaker (Coursera Project Network),https://www.coursera.org/learn/semantic-segmentation-sagemaker
5032,Sensor Manufacturing and Process Control (University of Colorado Boulder),https://www.coursera.org/learn/sensor-manufacturing-process-control
5033,Sensors and Sensor Circuit Design (University of Colorado Boulder),https://www.coursera.org/learn/sensors-circuit-interface
5034,Sentiment Analysis with Deep Learning using BERT (Coursera Project Network),https://www.coursera.org/learn/sentiment-analysis-bert
5035,Sentimental Analysis on COVID-19 Tweets using python (Coursera Project Network),https://www.coursera.org/learn/sentimental-anlysis-on-covid-19-tweets-using-python
5036,Sequence Models (DeepLearning.AI),https://www.coursera.org/learn/nlp-sequence-models
5037,Sequence Models for Time Series and Natural Language Processing (Google Cloud),https://www.coursera.org/learn/sequence-models-tensorflow-gcp
5038,"Sequences, Time Series and Prediction (DeepLearning.AI)",https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction
5039,Ser más creativos (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/creatividad
5040,Serious Gaming (Erasmus University Rotterdam),https://www.coursera.org/learn/serious-gaming
5041,Serve Scikit-Learn Models for Deployment with BentoML (Coursera Project Network),https://www.coursera.org/learn/scikit-learn-model-deployment-bentoml
5042,"Server-side Development with NodeJS, Express and MongoDB (The Hong Kong University of Science and Technology)",https://www.coursera.org/learn/server-side-nodejs
5043,Serverless Data Analysis with Google BigQuery and Cloud Dataflow em Português Brasileiro (Google Cloud),https://www.coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp-br
5044,Serverless Machine Learning with Tensorflow on Google Cloud Platform auf Deutsch (Google Cloud),https://www.coursera.org/learn/serverless-machine-learning-gcp-de
5045,Serverless Machine Learning with Tensorflow on Google Cloud Platform em Português Brasileiro (Google Cloud),https://www.coursera.org/learn/serverless-machine-learning-gcp-br
5046,Service Transformed: Lessons in U.S. Veteran Centered Care (University of Michigan),https://www.coursera.org/learn/va-health-care
5047,Service-Oriented Architecture (University of Alberta),https://www.coursera.org/learn/service-oriented-architecture
5048,Serving Tensorflow Models with a REST API (Coursera Project Network),https://www.coursera.org/learn/serving-tensorflow-models-with-rest-api
5049,Sesenta años de inteligencia artificial (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/sesenta-anos-inteligencia-artificial
5050,Set Your Right Strategy with SPACE Matrix Analysis (Coursera Project Network),https://www.coursera.org/learn/set-your-right-strategy-with-space-matrix-analysis
5051,Set up AWS Billing Alerts using AWS Budgets (Coursera Project Network),https://www.coursera.org/learn/aws-budgets-billing-alerts
5052,Set up Google Analytics for a single page website (Coursera Project Network),https://www.coursera.org/learn/set-up-google-analytics-on-single-page-applications
5053,Set up a Continuous Integration (CI) workflow in CIrcleCI (Coursera Project Network),https://www.coursera.org/learn/setup-continuous-integration-ci-workflow-in-circleci
5054,"Setting Expectations & Assessing Performance Issues (University of California, Davis)",https://www.coursera.org/learn/coaching-expectations-performance
5055,Setting Up a Digital Library with EPIC (Coursera Project Network),https://www.coursera.org/learn/teaching-epic
5056,Setting the Stage for Success: An Eye on Safety Culture and Teamwork (Patient Safety II) (Johns Hopkins University),https://www.coursera.org/learn/patient-safety-culture
5057,Setting up AWS Application Load Balancer (Coursera Project Network),https://www.coursera.org/learn/aws-application-load-balancer
5058,Severe to Profound Intellectual Disability: Circles of Care and Education (University of Cape Town),https://www.coursera.org/learn/intellectual-disability-care-education
5059,Sexing the Canvas: Art and Gender (The University of Melbourne),https://www.coursera.org/learn/gender-art
5060,Sexualidad y educación (Universidad de los Andes),https://www.coursera.org/learn/sexualidad-y-educacion
5061,Sexualidad...mucho más que sexo (Universidad de los Andes),https://www.coursera.org/learn/sexualidad
5062,Shaping Your Professional Brand (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/professional-brand
5063,Share Data Through the Art of Visualization (Google),https://www.coursera.org/learn/visualize-data
5064,Sharing Cities: Governance and Urban Sustainability (Lund University),https://www.coursera.org/learn/sharing-cities
5065,Sharpened Visions: A Poetry Workshop (California Institute of the Arts),https://www.coursera.org/learn/poetry-workshop
5066,"Shortest Paths Revisited, NP-Complete Problems and What To Do About Them (Stanford University)",https://www.coursera.org/learn/algorithms-npcomplete
5067,Siamese Network with Triplet Loss in Keras (Coursera Project Network),https://www.coursera.org/learn/siamese-network-triplet-loss-keras
5068,Silicon Thin Film Solar Cells (École Polytechnique),https://www.coursera.org/learn/silicon-thin-film-solar-cells
5069,SimScale for Engineering Simulations - FEA for Beginners (Coursera Project Network),https://www.coursera.org/learn/simscale-for-engineering-simulations-fea-for-beginners
5070,Simple Android Application using Google Maps API (Coursera Project Network),https://www.coursera.org/learn/simple-android-application-using-google-maps-api
5071,Simple NEWS Reader Android Application Using okhttp (Coursera Project Network),https://www.coursera.org/learn/simple-news-reader-android-application-using-okhttp
5072,Simple Nearest Neighbors Regression and Classification (Coursera Project Network),https://www.coursera.org/learn/simple-nearest-neighbors-regression-and-classification
5073,Simple Recurrent Neural Network with Keras (Coursera Project Network),https://www.coursera.org/learn/simple-recurrent-neural-network-keras
5074,Simple Regression Analysis in Public Health (Johns Hopkins University),https://www.coursera.org/learn/simple-regression-analysis-public-health
5075,Simple Retrieval Queries in MySQL Workbench (Coursera Project Network),https://www.coursera.org/learn/simple-retrieval-queries-in-mysql-workbench
5076,Simple Webpage Creation in GitHub (Coursera Community Project Network),https://www.coursera.org/learn/simple-web-page-creation-in-github
5077,"Simulate Machine Intel w/Fuzzy Logic, Google Sheets & BigML (Coursera Project Network)",https://www.coursera.org/learn/simulate-machine-intel-fuzzy-logic-google-sheets-bigml
5078,Simulating Time Series Data by Parallel Computing in Python (Coursera Project Network),https://www.coursera.org/learn/simulating-time-series-data-parallel-computing-python
5079,Simulating Viral Pandemics in Python (Coursera Project Network),https://www.coursera.org/learn/simulating-viral-pandemic-in-python
5080,Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360 (Autodesk),https://www.coursera.org/learn/simulation-analysis-mechanical-engineers
5081,Simulation Skills: This is Your Brain on the Future (Institute for the Future),https://www.coursera.org/learn/simulation-skills
5082,Simulation and modeling of natural processes (University of Geneva),https://www.coursera.org/learn/modeling-simulation-natural-processes
5083,"Simulation, Algorithm Analysis, and Pointers (University of Colorado System)",https://www.coursera.org/learn/simulation-algorithm-analysis-pointers
5084,Singing Popular Music (Berklee College of Music),https://www.coursera.org/learn/singing-popular-music
5085,Single Page Web Applications with AngularJS (Johns Hopkins University),https://www.coursera.org/learn/single-page-web-apps-with-angularjs
5086,Single Variable Calculus (University of Pennsylvania),https://www.coursera.org/learn/discrete-calculus
5087,Sistemas Digitales: De las puertas lógicas al procesador (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/sistemas-digitales
5088,Sistemas Operacionais e Você: Tornando-se um Usuário Avançado (Cresça com o Google),https://www.coursera.org/learn/sistemas-operacionais
5089,Sistemas agrosilvopastoriles: una alternativa climáticamente inteligente para la ganadería (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/sistemas-agrosilvopastoriles
5090,Sistemas operativos y tú: Convertirse en un usuario avanzado (Crece con Google),https://www.coursera.org/learn/sistemas-operativos
5091,"Sit Less, Get Active (The University of Edinburgh)",https://www.coursera.org/learn/get-active
5092,Site Reliability Engineering: Measuring and Managing Reliability (Google Cloud),https://www.coursera.org/learn/site-reliability-engineering-slos
5093,Six Sigma Advanced Analyze Phase (University System of Georgia),https://www.coursera.org/learn/six-sigma-analyze-advanced
5094,Six Sigma Advanced Define and Measure Phases (University System of Georgia),https://www.coursera.org/learn/six-sigma-define-measure-advanced
5095,Six Sigma Advanced Improve and Control Phases (University System of Georgia),https://www.coursera.org/learn/six-sigma-improve-control-advanced
5096,Six Sigma Principles (University System of Georgia),https://www.coursera.org/learn/six-sigma-principles
5097,Six Sigma Tools for Analyze (University System of Georgia),https://www.coursera.org/learn/six-sigma-analyze
5098,Six Sigma Tools for Define and Measure (University System of Georgia),https://www.coursera.org/learn/six-sigma-tools-define-measure
5099,Six Sigma Tools for Improve and Control (University System of Georgia),https://www.coursera.org/learn/six-sigma-improve-control
5100,"Skepticism (University of California, Irvine)",https://www.coursera.org/learn/skepticism
5101,SketchUp: How to start modeling simple 3D objects (Coursera Project Network),https://www.coursera.org/learn/start-with-sketchup
5102,SketchUp: how to model a 3D mockup to showcase your artwork (Coursera Project Network),https://www.coursera.org/learn/mockup-with-sketchup
5103,Skills for Nursing Informatics Leaders (University of Minnesota),https://www.coursera.org/learn/skills-for-nursing-informatics-leaders
5104,"Sleep: Neurobiology, Medicine, and Society (University of Michigan)",https://www.coursera.org/learn/sleep
5105,Small Business Marketing Using Facebook (Coursera Project Network),https://www.coursera.org/learn/facebook-small-business-marketing
5106,Small Business Marketing Using LinkedIn (Coursera Project Network),https://www.coursera.org/learn/small-business-marketing-linkedin
5107,Small Business Marketing Using YouTube (Coursera Project Network),https://www.coursera.org/learn/youtube-small-business-marketing
5108,"Smart Analytics, Machine Learning, and AI on GCP (Google Cloud)",https://www.coursera.org/learn/smart-analytics-machine-learning-ai-gcp
5109,"Smart Analytics, Machine Learning, and AI on GCP em Português Brasileiro (Google Cloud)",https://www.coursera.org/learn/smart-analytics-machine-learning-ai-gcp-br
5110,"Smart Analytics, Machine Learning, and AI on GCP en Español (Google Cloud)",https://www.coursera.org/learn/smart-analytics-machine-learning-ai-gcp-es
5111,"Smart Analytics, Machine Learning, and AI on GCP en Français (Google Cloud)",https://www.coursera.org/learn/smart-analytics-machine-learning-ai-gcp-fr
5112,"Smart Analytics, Machine Learning, and AI on GCP 日本語版 (Google Cloud)",https://www.coursera.org/learn/smart-analytics-machine-learning-ai-gcp-jp
5113,Smart Cities – Management of Smart Urban Infrastructures (École Polytechnique Fédérale de Lausanne),https://www.coursera.org/learn/smart-cities
5114,"Smart Contracts (University at Buffalo, The State University of New York)",https://www.coursera.org/learn/smarter-contracts
5115,Smart Device & Mobile Emerging Technologies (Yonsei University),https://www.coursera.org/learn/smart-device-mobile-emerging-technologies
5116,Smart Materials: Microscale and Macroscale Approaches (Peter the Great St. Petersburg Polytechnic University),https://www.coursera.org/learn/smart-materials-microscale-and-macroscale-approaches
5117,Snake game in Python: use Pygame to build your game (Coursera Project Network),https://www.coursera.org/learn/snakegame-python-pygame
5118,So You Think You Know Tango? (Emory University),https://www.coursera.org/learn/tango
5119,Social Business Model and Planning for Social Innovation (Copenhagen Business School),https://www.coursera.org/learn/social-business-model
5120,Social Computing (University of California San Diego),https://www.coursera.org/learn/social-computing
5121,Social Determinants of Health (University of Michigan),https://www.coursera.org/learn/social-determinants-of-health
5122,Social Entrepreneurship (University of Pennsylvania),https://www.coursera.org/learn/wharton-social-entrepreneurship
5123,Social Impact Strategy: Tools for Entrepreneurs and Innovators (University of Pennsylvania),https://www.coursera.org/learn/social-impact
5124,Social Marketing Capstone Project (Northwestern University),https://www.coursera.org/learn/social-marketing-capstone
5125,Social Media Advertising (University of Colorado Boulder),https://www.coursera.org/learn/social-media-advertising
5126,Social Media Data Analytics (University of Washington),https://www.coursera.org/learn/social-media-data-analytics
5127,Social Media Management (Facebook),https://www.coursera.org/learn/social-media-management
5128,"Social Network Analysis (University of California, Davis)",https://www.coursera.org/learn/social-network-analysis
5129,"Social Norms, Social Change I (University of Pennsylvania, Unicef)",https://www.coursera.org/learn/norms
5130,"Social Norms, Social Change II (University of Pennsylvania, Unicef)",https://www.coursera.org/learn/change
5131,Social Pedagogy across Europe (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/social-pedagogy-europe
5132,Social Psychology (Wesleyan University),https://www.coursera.org/learn/social-psychology
5133,Social Science Approaches to the Study of Chinese Society Part 1 (The Hong Kong University of Science and Technology),https://www.coursera.org/learn/social-science-study-chinese-society
5134,"Social Services for Families, Seniors and Those with Disabilities (Columbia University)",https://www.coursera.org/learn/social-health-policy-programs
5135,Social Work Practice: Advocating Social Justice and Change (University of Michigan),https://www.coursera.org/learn/social-work-practice-advocating-social-justice-and-change
5136,Social and Economic Networks:  Models and Analysis (Stanford University),https://www.coursera.org/learn/social-economic-networks
5137,Software Architecture (University of Alberta),https://www.coursera.org/learn/software-architecture
5138,Software Architecture for the Internet of Things (EIT Digital ),https://www.coursera.org/learn/iot-software-architecture
5139,Software Defined Networking (Georgia Institute of Technology),https://www.coursera.org/learn/sdnetworking
5140,Software Defined Networking (The University of Chicago),https://www.coursera.org/learn/sdn
5141,Software Design Methods and Tools (University of Colorado System),https://www.coursera.org/learn/software-design-methods-tools
5142,Software Design Threats and Mitigations (University of Colorado System),https://www.coursera.org/learn/software-design-threats-mitigations
5143,Software Design as an Abstraction (University of Colorado System),https://www.coursera.org/learn/software-design-abstraction
5144,Software Design as an Element of the Software Development Lifecycle (University of Colorado System),https://www.coursera.org/learn/software-design-development-life-cycle
5145,Software Development Processes and Methodologies (University of Minnesota),https://www.coursera.org/learn/software-processes
5146,Software Processes and Agile Practices (University of Alberta),https://www.coursera.org/learn/software-processes-and-agile-practices
5147,Software Product Management Capstone (University of Alberta),https://www.coursera.org/learn/software-product-management-capstone
5148,Software Requirements Prioritization: Risk Analysis (University of Colorado System),https://www.coursera.org/learn/software-requirements-prioritization
5149,"Software Security (University of Maryland, College Park)",https://www.coursera.org/learn/software-security
5150,Solar Energy Basics (The State University of New York),https://www.coursera.org/learn/solar-energy-basics
5151,"Solar Energy Codes, Permitting and Zoning (University at Buffalo)",https://www.coursera.org/learn/solar-energy-codes-permitting-zoning
5152,Solar Energy System Design (The State University of New York),https://www.coursera.org/learn/solar-energy-system-design
5153,Solar Energy Systems Overview (University at Buffalo),https://www.coursera.org/learn/solar-energy-systems
5154,Solar Energy and Electrical System Design (University at Buffalo),https://www.coursera.org/learn/solar-energy-and-electrical-system-design
5155,Solución de problemas y toma de decisiones (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/soluciondeproblemas
5156,Solve Business Problems with AI and Machine Learning (CertNexus),https://www.coursera.org/learn/solve-problems-ai-machine-learning
5157,"Solving Algorithms for Discrete Optimization (The University of Melbourne, The Chinese University of Hong Kong)",https://www.coursera.org/learn/solving-algorithms-discrete-optimization
5158,Solving Complex Problems Capstone (Macquarie University),https://www.coursera.org/learn/solving-complex-problems
5159,Songwriting: Writing the Lyrics (Berklee College of Music),https://www.coursera.org/learn/songwriting-lyrics
5160,Songwriting: Writing the Music (Berklee College of Music),https://www.coursera.org/learn/songwriting-writing-the-music
5161,Sort Arrays with JavaScript Methods (Coursera Project Network),https://www.coursera.org/learn/sort-arrays-javascript-methods
5162,Soul Beliefs: Causes and Consequences - Unit 1: Historical Foundations (Rutgers the State University of New Jersey),https://www.coursera.org/learn/soulbeliefs
5163,Soul Beliefs: Causes and Consequences - Unit 2: Belief Systems (Rutgers the State University of New Jersey),https://www.coursera.org/learn/soulbeliefs2
5164,Soul Beliefs: Causes and Consequences - Unit 3: How Does It All End? (Rutgers the State University of New Jersey),https://www.coursera.org/learn/soulbeliefs3
